MONTH,DAY,Tariff_base,Tariff_self_cons,Tariff_EC,Tariff_EC_BESS,Tariff_surp
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,MONDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,MONDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,MONDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,MONDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,MONDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,MONDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,MONDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,MONDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,MONDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,MONDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,MONDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,MONDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,MONDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.1884
OCTOBER,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
OCTOBER,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.1884
